,wikidata,type,osmid
5636,Q18181063,relation,9905225
5637,Q18181051,relation,9982396
5638,Q18181441,relation,385723
5642,Q18182311,relation,3386437
5643,Q18182503,way,94255927
5645,Q18182284,relation,4543771
5647,Q18181105,way,4721753
5648,Q18181972,relation,9218541
5649,Q18181984,relation,9193331
5650,Q18181008,relation,3372448
5651,Q18180210,way,42430391
5653,Q18181276,way,32927487
5654,Q18182357,way,30748427
5656,Q18180034,relation,9269845
5659,Q18180119,relation,10083581
5661,Q18181326,way,48347232
5662,Q18182134,relation,3326198
5663,Q18181885,way,32924322
5664,Q18182451,relation,9313062
5665,Q18180190,relation,287540
5668,Q18181732,way,32901410
5670,Q18182531,relation,5255786
5672,Q18181075,relation,3864265
5673,Q18182047,relation,109216
5674,Q18181316,way,30760286
5675,Q18181080,relation,9990616
5676,Q18181061,relation,8256757
5677,Q18180072,way,32860546
5678,Q18180110,relation,13931776
5679,Q18181473,way,120134288
5680,Q18181007,relation,4099442
5681,Q18181975,relation,9138190
5683,Q18181307,relation,9107719
5684,Q18181793,relation,9201720
5685,Q18181059,relation,9907279
5686,Q18181809,way,110189468
5687,Q18181104,way,172011104
5689,Q18180075,way,4342801
5691,Q18181474,relation,7634297
5692,Q18182533,way,120171796
5693,Q18182537,relation,1649218
5694,Q18181070,way,23176831
5695,Q18180227,way,42430403
5697,Q18182992,way,23512422
5699,Q18183201,way,589301687
5700,Q18183202,relation,361151
5701,Q18182919,relation,116228
5704,Q18183161,way,23512428
5706,Q18182946,way,27730587
5707,Q18183200,relation,14339795
5710,Q18182780,relation,10248473
5711,Q18183097,way,27729728
5713,Q18182730,way,41503885
5714,Q18182918,way,662576238
5715,Q18182839,way,41503887
5716,Q18183239,relation,7034033
5717,Q18183154,way,27730580
5718,Q18182743,way,195723352
5723,Q18182865,relation,10260578
5724,Q18183227,way,27730485
5725,Q18183194,way,41534891
5726,Q18182891,way,41503932
5728,Q18182814,way,33284156
5729,Q18182731,way,97985383
5730,Q18183086,way,23512427
5731,Q18183204,relation,309537
5732,Q18182783,way,97985386
5733,Q18183170,way,37059914
5734,Q18182957,relation,12639341
5735,Q18183131,way,23512421
5737,Q18182547,relation,148621
5738,Q18182875,way,599850087
5739,Q18183229,way,27730585
5740,Q18183118,way,46111542
5741,Q18183115,relation,361152
5742,Q18183062,way,27730319
5743,Q18182911,way,33283967
5744,Q18183138,way,99883911
5745,Q18183192,way,75313864
5746,Q18182723,way,360980640
5747,Q18183069,way,41201710
5750,Q18182989,way,42343952
5751,Q18183022,way,41573678
5754,Q18182979,way,178162040
5755,Q18183174,relation,12629180
5756,Q18182896,way,360978278
5758,Q18183075,way,46111289
5759,Q18182841,relation,2375527
5760,Q18182849,way,360978268
5761,Q18183210,way,46128809
5762,Q18183101,way,41534890
5763,Q18182903,way,38809848
5764,Q18182916,way,362406246
5766,Q18182901,way,23047378
5767,Q18182748,relation,116229
5768,Q18183073,way,27730535
5769,Q18182870,way,195723351
5770,Q18183141,relation,241464
5771,Q18183088,way,23512415
5772,Q18182860,way,41503886
5773,Q18182770,way,693450823
5774,Q18183117,way,46111547
5775,Q18183110,relation,12582736
5778,Q18182804,way,97985384
5779,Q18183028,way,99883906
5780,Q18182959,relation,12578717
5781,Q18182711,way,360764562
5782,Q18183042,way,23512426
5783,Q18183024,way,27730433
5784,Q18183195,way,930811957
5785,Q18183100,way,406800550
5786,Q18182917,way,669748198
5787,Q18182815,relation,9426107
5788,Q18182816,way,41503929
5790,Q18183130,way,27730440
5791,Q18183208,relation,12582737
5792,Q18182541,relation,4003899
5794,Q18183128,relation,2825419
5795,Q18182988,way,45742815
5796,Q18183108,way,46111290
5798,Q18183783,way,607158174
5799,Q18183262,way,41503880
5802,Q18183845,way,76618624
5805,Q18183870,way,281736488
5807,Q18183440,way,281795273
5808,Q18183512,way,27729625
5809,Q18183821,relation,3741705
5811,Q18183770,relation,2079810
5813,Q18183857,way,76618594
5814,Q18183675,way,281736504
5815,Q18183905,way,207165961
5817,Q18183787,way,284578117
5819,Q18183408,way,281736499
5821,Q18183387,way,41201708
5822,Q18183604,way,202336369
5823,Q18183424,relation,3742265
5824,Q18183584,way,234153295
5825,Q18183566,way,606023900
5827,Q18183461,way,180608265
5828,Q18183349,way,396402816
5830,Q18183903,relation,2410913
5831,Q18183269,way,406800548
5832,Q18183560,way,281795308
5835,Q18183427,way,234153293
5836,Q18183423,way,31142971
5837,Q18183276,way,23512420
5839,Q18183769,way,403451581
5841,Q18183473,way,385617303
5846,Q18183883,way,343663934
5847,Q18183501,way,396402998
5849,Q18183374,way,606490707
5850,Q18183599,way,403451568
5854,Q18183789,way,501829781
5855,Q18183458,way,304299444
5857,Q18183785,way,281795257
5858,Q18183742,way,284391500
5859,Q18183245,relation,269737
5860,Q18183467,way,180608264
5861,Q18183552,way,693878912
5863,Q18183555,way,32489446
5865,Q18183278,way,406800551
5867,Q18183538,way,281736500
5869,Q18183676,way,501324882
5871,Q18183593,way,100346209
5872,Q18183431,relation,2863952
5874,Q18183816,relation,4055439
5875,Q18183476,relation,3626463
5876,Q18183263,way,41534893
5879,Q18183809,way,8645835
5880,Q18183884,way,281795314
5881,Q18183887,way,195725288
5882,Q18183602,way,29322798
5884,Q18183428,way,396402999
5888,Q18183817,way,385055848
5889,Q18183419,way,75313881
5890,Q18183375,relation,2863951
5891,Q18183740,way,32341974
5892,Q18183779,way,385619309
5894,Q18183808,way,76618644
5895,Q18183771,relation,8434968
5896,Q18183529,relation,11187544
5899,Q18184097,way,27729592
5900,Q18184419,relation,12301001
5901,Q18184193,relation,378390
5902,Q18184329,relation,11636122
5903,Q18184356,relation,12329475
5904,Q18184371,relation,13300457
5905,Q18184269,way,41777810
5906,Q18184155,relation,12266772
5908,Q18184183,relation,10840856
5910,Q18184395,way,65367246
5911,Q18184488,relation,2382607
5912,Q18184022,relation,2369251
5913,Q18184400,way,97856477
5914,Q18184521,relation,14119600
5915,Q18184439,relation,12500145
5916,Q18184315,way,206523556
5917,Q18184494,way,47799611
5918,Q18184340,relation,12621468
5919,Q18184418,way,41677987
5920,Q18184227,way,23047334
5922,Q18184002,way,284387949
5923,Q18184206,relation,12266792
5925,Q18184533,relation,12324566
5926,Q18184337,way,486831943
5927,Q18184044,way,29320197
5928,Q18184322,relation,8469910
5929,Q18184275,relation,12578380
5930,Q18184437,way,23047393
5931,Q18184525,way,31862788
5932,Q18184349,relation,1458968
5933,Q18184246,way,206664798
5934,Q18184333,relation,13251056
5935,Q18184354,relation,12184384
5936,Q18183929,way,180608266
5937,Q18184519,relation,11589703
5938,Q18184403,relation,12499109
5939,Q18184201,relation,11872069
5940,Q18184184,relation,12518139
5941,Q18184302,relation,11872058
5942,Q18184283,way,59416992
5943,Q18184444,relation,2375530
5944,Q18184156,relation,11619692
5946,Q18184205,relation,11646900
5947,Q18184431,relation,12211337
5948,Q18184404,relation,12279869
5949,Q18184364,way,97851403
5950,Q18184072,way,330643146
5951,Q18184084,way,100300293
5952,Q18184094,way,29320216
5953,Q18183966,way,406780502
5954,Q18184449,relation,12235064
5956,Q18183924,way,76618590
5957,Q18184122,way,206545264
5958,Q18184289,relation,12568589
5959,Q18184529,relation,12329474
5961,Q18184513,relation,8490394
5962,Q18184366,relation,11728809
5963,Q18184148,relation,12304811
5964,Q18184304,relation,12211292
5965,Q18184035,way,44335189
5966,Q18184532,way,206665079
5967,Q18184295,relation,11657581
5968,Q18184123,way,97948202
5969,Q18184268,relation,10654510
5970,Q18184036,way,195725096
5971,Q18183931,way,607158181
5972,Q18184023,way,247328131
5975,Q18184343,relation,11877970
5977,Q18184066,way,246057332
5978,Q18184361,relation,12453943
5980,Q18184360,relation,2382608
5981,Q18184163,relation,11880327
5982,Q18184372,relation,11636040
5983,Q18184167,relation,13277913
5984,Q18184534,way,23047359
5985,Q18183982,way,31008293
5986,Q18184278,way,97846081
5987,Q18184198,relation,11222373
5989,Q18184161,way,23047355
5990,Q18184153,relation,11877978
5991,Q18184154,relation,11589700
5992,Q18184305,way,94809205
5995,Q18183992,way,385511395
5996,Q18184381,relation,13291166
5998,Q18184749,relation,15075440
5999,Q18184657,way,97846086
6000,Q18184881,way,29370079
6002,Q18185088,relation,14956796
