,wikidata,type,osmid
1805,Q10593487,,
1806,Q10603142,,
1807,Q10594801,,
1809,Q10602575,,
1810,Q10602512,,
1811,Q10600199,,
1812,Q10602392,,
1813,Q10593314,,
1814,Q10593266,,
1815,Q10602213,,
1816,Q10647906,,
1817,Q10647009,,
1818,Q10633757,,
1819,Q10634829,,
1820,Q10651181,,
1821,Q10649835,,
1823,Q10638061,,
1826,Q10650980,,
1828,Q10649546,,
1829,Q10615410,,
1830,Q10648038,,
1832,Q10648038,,
1833,Q10646481,,
1834,Q10650977,,
1835,Q10620436,,
1836,Q10646419,,
1837,Q10635766,,
1839,Q10638022,,
1840,Q10649643,,
1841,Q10649642,,
1842,Q10648241,,
1843,Q10615412,,
1844,Q10647895,,
1845,Q10561687,,
1846,Q10561340,,
1847,Q10552240,,
1848,Q10561650,,
1849,Q10551986,,
1850,Q10554494,,
1852,Q10561664,,
1853,Q10551934,,
1854,Q10550984,,
1855,Q10561371,,
1856,Q10556840,,
1857,Q10556694,,
1858,Q10559572,,
1860,Q10553943,,
1862,Q10561148,,
1864,Q10556958,,
1868,Q10561350,,
1869,Q10551446,,
1870,Q10561369,,
1871,Q10553862,,
1872,Q10553218,,
1873,Q10550995,,
1874,Q10553269,,
1876,Q10552012,,
1878,Q10553885,,
1880,Q10560688,,
1881,Q10554699,,
1882,Q10551564,,
1883,Q10553216,,
1884,Q10551012,,
1886,Q10551679,,
1887,Q10552989,,
1891,Q10552019,,
1892,Q10551657,,
1893,Q10556923,,
1895,Q10552084,,
1896,Q10561471,,
1897,Q10551363,,
1898,Q10551069,,
1899,Q10559659,,
1900,Q10555320,,
1901,Q10551740,,
1902,Q10554438,,
1903,Q10553796,,
1904,Q10560786,,
1905,Q10550985,,
1906,Q10554073,,
1907,Q10559671,,
1908,Q10553795,,
1909,Q10555320,,
1911,Q10550970,,
1912,Q10561343,,
1914,Q10553884,,
1915,Q10551608,,
1916,Q10551702,,
1917,Q10553226,,
1918,Q10553803,,
1919,Q10554075,,
1920,Q10554494,,
1921,Q10552241,,
1922,Q10561332,,
1923,Q10554279,,
1924,Q10551635,,
1925,Q10551946,,
1926,Q10554495,,
1928,Q10551664,,
1929,Q10561659,,
1930,Q10551628,,
1932,Q10552865,,
1933,Q10550923,,
1934,Q10572513,,
1935,Q10571171,,
1936,Q10568343,,
1937,Q10561800,,
1938,Q10568906,,
1939,Q10563204,,
1941,Q10570478,,
1942,Q10570006,,
1945,Q10650561,,
1946,Q10650177,,
1947,Q10651146,,
1948,Q10649632,,
1949,Q10648587,,
1950,Q10649622,,
1951,Q10648569,,
1952,Q10650272,,
1953,Q10648568,,
1954,Q10650525,,
1955,Q10624301,,
1957,Q10637724,,
1958,Q10631916,,
1959,Q10614448,,
1962,Q10631915,,
1963,Q10641352,,
1964,Q10638087,,
1965,Q10620394,,
1966,Q10647920,,
1967,Q10649197,,
1968,Q10620469,,
1969,Q10650927,,
1970,Q10641351,,
1972,Q10647902,,
1974,Q10615496,,
1975,Q10624494,,
1976,Q10623197,,
1977,Q10622300,,
1978,Q10649546,,
1980,Q10648243,,
1981,Q10647890,,
1982,Q10613648,,
1983,Q10632412,,
1984,Q10633758,,
1985,Q10649168,,
1987,Q10620432,,
1988,Q10650564,,
1990,Q10638496,,
1992,Q10621830,,
1993,Q10621898,,
1994,Q10614543,,
1996,Q10633762,,
1998,Q10632509,,
2000,Q10650981,,
2001,Q10613562,,
2002,Q10649170,,
2003,Q10615411,,
2004,Q10615188,,
2007,Q10613649,,
2008,Q10624492,,
2009,Q10658321,,
2011,Q10651367,,
2013,Q10658300,,
2014,Q10656962,,
2015,Q10655448,,
2016,Q10654620,,
2017,Q10654712,,
2019,Q10658224,,
2020,Q10654716,,
2021,Q10656400,,
2022,Q10657789,,
2023,Q10657621,,
2024,Q10657090,,
2025,Q10651591,,
2026,Q10654622,,
2027,Q10655229,,
2028,Q10655119,,
2029,Q10658110,,
2030,Q10657707,,
2032,Q10655123,,
2033,Q10656316,,
2034,Q10658229,,
2036,Q10654616,,
2037,Q10651525,,
2038,Q10656542,,
2039,Q10655550,,
2040,Q10657806,,
2041,Q10655955,,
2043,Q10654612,,
2044,Q10657465,,
2045,Q10490071,,
2046,Q10480767,,
2048,Q10496914,,
2049,Q10494535,,
2050,Q10480825,,
2051,Q10493977,,
2052,Q10489160,,
2054,Q10480801,,
2055,Q10487715,,
2056,Q10488446,,
2057,Q10484172,,
2058,Q10496275,,
2059,Q10483552,,
2060,Q10490070,,
2061,Q10489131,,
2062,Q10492789,,
2063,Q10496311,,
2065,Q10487754,,
2066,Q10495144,,
2067,Q10496069,,
2068,Q10493908,,
2069,Q10494322,,
2070,Q10481574,,
2071,Q10488436,,
2072,Q10495000,,
2073,Q10493887,,
2074,Q10482087,,
2075,Q10496189,,
2076,Q10495509,,
2078,Q10494563,,
2079,Q10487757,,
2080,Q10481352,,
2082,Q10496276,,
2083,Q10489158,,
2084,Q10493493,,
2085,Q10493739,,
2086,Q10496056,,
2088,Q10484414,,
2090,Q10493550,,
2092,Q10495208,,
2093,Q10484123,,
2094,Q10493315,,
2095,Q10481571,,
2096,Q10481136,,
2097,Q10495613,,
2099,Q10493559,,
2100,Q10495520,,
2101,Q10496661,,
2102,Q10496838,,
2103,Q10495020,,
2104,Q10480767,,
2105,Q10493751,,
2106,Q10493565,,
2107,Q10495585,,
2108,Q10489437,,
2109,Q10488489,,
2110,Q10489187,,
2112,Q10504918,,
2113,Q10509674,,
2114,Q10506659,,
2115,Q10505217,,
2117,Q10502221,,
2118,Q10508947,,
2119,Q10501609,,
2120,Q10508028,,
2121,Q10500910,,
2122,Q10503160,,
2123,Q10504615,,
2124,Q10500982,,
2125,Q10504464,,
2126,Q10508683,,
2128,Q10503148,,
2129,Q10503146,,
2130,Q10506478,,
2131,Q10508172,,
2132,Q10505075,,
2133,Q10509661,,
2134,Q10506654,,
2135,Q10509226,,
2136,Q10508105,,
2137,Q10502609,,
2138,Q10504801,,
2140,Q10502423,,
2141,Q10502532,,
2142,Q10500956,,
2143,Q10502604,,
2144,Q10502414,,
2145,Q10550295,,
2146,Q10549591,,
2147,Q10549678,,
2148,Q10550375,,
2149,Q10549928,,
2150,Q10547807,,
2151,Q10547686,,
2152,Q10549993,,
2153,Q10549475,,
2154,Q10547220,,
2155,Q10547240,,
2156,Q10549922,,
2157,Q10549780,,
2158,Q10549995,,
2159,Q10547485,,
2160,Q10550141,,
2161,Q10547186,,
2162,Q10550358,,
2163,Q10548571,,
2164,Q10547641,,
2165,Q10549721,,
2166,Q10549473,,
2167,Q10549622,,
2170,Q10549659,,
2171,Q10549680,,
2173,Q10549356,,
2174,Q10549697,,
2175,Q10549603,,
2176,Q10549974,,
2178,Q10550877,,
2180,Q10550374,,
2181,Q10549248,,
2183,Q10547575,,
2184,Q10550324,,
2186,Q10547166,,
2187,Q10550275,,
2189,Q10550364,,
2190,Q10550236,,
2191,Q10548210,,
2192,Q10549994,,
2193,Q10549822,,
2194,Q10548546,,
2195,Q10547883,,
2196,Q10547691,,
2198,Q10550363,,
2199,Q10549251,,
2200,Q10550645,,
2201,Q10549835,,
2202,Q10550372,,
2204,Q10549619,,
2205,Q10547082,,
2206,Q10549516,,
2207,Q10547191,,
2208,Q10549417,,
2209,Q10550906,,
2210,Q10547091,,
2211,Q10549419,,
2212,Q10550327,,
2213,Q10549333,,
2214,Q10549544,,
2215,Q10550569,,
2216,Q10548213,,
2217,Q10547226,,
2218,Q10549862,,
2219,Q10550355,,
2220,Q10549128,,
2221,Q10550227,,
2223,Q10548417,,
2224,Q10548228,,
2225,Q10550867,,
2226,Q10549875,,
2227,Q10547843,,
2228,Q10549269,,
2229,Q10549196,,
2230,Q10549534,,
2231,Q10550910,,
2234,Q10549142,,
2235,Q10549988,,
2237,Q10551892,,
2238,Q10553859,,
2239,Q10551654,,
2240,Q10553227,,
2241,Q10551370,,
2242,Q10553866,,
2243,Q10559604,,
2245,Q10657317,,
2246,Q10654714,,
2247,Q10658568,,
2248,Q10651238,,
2250,Q10655501,,
2251,Q10658265,,
2252,Q10657463,,
2253,Q10654941,,
2254,Q10655228,,
2256,Q10655914,,
2257,Q10657114,,
2258,Q10657750,,
2259,Q10651592,,
2260,Q10657257,,
2261,Q10655545,,
2263,Q10655413,,
2264,Q10655758,,
2265,Q10657473,,
2266,Q10657335,,
2267,Q10655542,,
2268,Q10657206,,
2269,Q10658366,,
2270,Q10655512,,
2271,Q10656986,,
2272,Q10654859,,
2273,Q10657317,,
2274,Q10656979,,
2275,Q10656963,,
2276,Q10655865,,
2279,Q10658247,,
2280,Q10651276,,
2281,Q10656861,,
2282,Q10657464,,
2283,Q10657627,,
2284,Q10657056,,
2285,Q10656276,,
2286,Q10658158,,
2287,Q10658491,,
2288,Q10657158,,
2291,Q10654954,,
2293,Q10658554,,
2295,Q10658173,,
2296,Q10654910,,
2298,Q10658485,,
2299,Q10655734,,
2300,Q10655274,,
2301,Q10654621,,
2302,Q10658865,,
2303,Q10658844,,
2304,Q10659133,,
2305,Q10658756,,
2306,Q10661359,,
2308,Q10661140,,
2309,Q10661444,,
2310,Q10661438,,
2311,Q10661319,,
2313,Q10661215,,
2314,Q10661459,,
2315,Q10660037,,
2316,Q10661322,,
2317,Q10658744,,
2318,Q10661326,,
2319,Q10661360,,
2320,Q10661441,,
2322,Q10661321,,
2323,Q10658845,,
2324,Q10660401,,
2325,Q10661509,,
2326,Q10659390,,
2327,Q10658745,,
2328,Q10661446,,
2329,Q10659023,,
2330,Q10661480,,
2331,Q10659441,,
2332,Q10660701,,
2333,Q10661144,,
2334,Q10658783,,
2336,Q10660069,,
2337,Q10661421,,
2338,Q10660745,,
2339,Q10661484,,
2340,Q10661320,,
2341,Q10659621,,
2343,Q10659115,,
2345,Q10570766,,
2349,Q10570844,,
2350,Q10570486,,
2351,Q10568868,,
2353,Q10572604,,
2354,Q10572565,,
2355,Q10570793,,
2356,Q10562633,,
2357,Q10570971,,
2358,Q10572380,,
2359,Q10571936,,
2360,Q10570684,,
2362,Q10567484,,
2363,Q10572481,,
2365,Q10562625,,
2366,Q10570912,,
2367,Q10561699,,
2368,Q10572542,,
2369,Q10571169,,
2370,Q10571907,,
2371,Q10570714,,
2372,Q10570802,,
2374,Q10568449,,
2375,Q10572567,,
2376,Q10568695,,
2378,Q10570762,,
2379,Q10572375,,
2380,Q10569772,,
2381,Q10570823,,
2384,Q10571924,,
2385,Q10570878,,
2387,Q10572471,,
2388,Q10572541,,
2389,Q10570770,,
2390,Q10562398,,
2391,Q10562495,,
2392,Q10570754,,
2393,Q10571905,,
2394,Q10570860,,
2395,Q10571934,,
2396,Q10572649,,
2397,Q10561894,,
2398,Q10569770,,
2399,Q10562519,,
2400,Q10562541,,
2401,Q10571259,,
2402,Q10561777,,
2403,Q10570851,,
2404,Q10562399,,
2405,Q10561852,,
2406,Q10561883,,
2407,Q10570861,,
2408,Q10572570,,
2410,Q10568485,,
2411,Q10569782,,
2412,Q10562656,,
2413,Q10562524,,
2414,Q10571683,,
2415,Q10562658,,
2416,Q10562526,,
2417,Q10570998,,
2418,Q10562546,,
2419,Q10570868,,
2420,Q10561848,,
2421,Q10562564,,
2422,Q10571981,,
2423,Q10568516,,
2424,Q10570996,,
2426,Q10571919,,
2427,Q10570474,,
2428,Q10561815,,
2429,Q10563223,,
2430,Q10570877,,
2431,Q10562556,,
2433,Q10578713,,
2434,Q10578396,,
2435,Q10576209,,
2436,Q10581207,,
2437,Q10572955,,
2440,Q10572867,,
2442,Q10572904,,
2443,Q10576409,,
2445,Q10502486,,
2447,Q10508022,,
2448,Q10507839,,
2449,Q10508834,,
2450,Q10501930,,
2451,Q10506480,,
2452,Q10508017,,
2454,Q10502450,,
2455,Q10502864,,
2456,Q10507651,,
2457,Q10508068,,
2459,Q10505189,,
2460,Q10502470,,
2461,Q10508030,,
2462,Q10508147,,
2463,Q10500937,,
2464,Q10501823,,
2465,Q10502471,,
2466,Q10508818,,
2467,Q10502307,,
2469,Q10504939,,
2470,Q10506427,,
2471,Q10508044,,
2472,Q10509645,,
2473,Q10505249,,
2474,Q10501933,,
2475,Q10508149,,
2476,Q10500914,,
2477,Q10509704,,
2478,Q10502692,,
2479,Q10502420,,
2480,Q10503163,,
2481,Q10503546,,
2484,Q10507596,,
2485,Q10502494,,
2486,Q10505057,,
2487,Q10502428,,
2488,Q10501135,,
2490,Q10505459,,
2491,Q10502245,,
2492,Q10505093,,
2494,Q10500978,,
2495,Q10508070,,
2496,Q10508088,,
2497,Q10504970,,
2498,Q10500920,,
2499,Q10502487,,
2500,Q10503867,,
2501,Q10502455,,
2502,Q10508822,,
2504,Q10504192,,
2505,Q10509161,,
2506,Q10500975,,
2507,Q10502424,,
2510,Q10515912,,
2511,Q10515917,,
2512,Q10511176,,
2514,Q10512765,,
2515,Q10512569,,
2516,Q10509915,,
2517,Q10512520,,
2518,Q10510856,,
2519,Q10512361,,
2520,Q10512283,,
2521,Q10510901,,
2522,Q10510075,,
2524,Q10510884,,
2525,Q10511209,,
2526,Q10512551,,
2528,Q10512751,,
2529,Q10511305,,
2530,Q10512288,,
2531,Q10515873,,
2532,Q10516440,,
2533,Q10511200,,
2534,Q10510289,,
2537,Q10516025,,
2538,Q10512451,,
2539,Q10512556,,
2540,Q10509838,,
2541,Q10512292,,
2542,Q10512566,,
2543,Q10512353,,
2545,Q10661397,,
2546,Q10661126,,
2547,Q10661515,,
2548,Q10661448,,
2549,Q10661372,,
2550,Q10658666,,
2551,Q10661134,,
2552,Q10661447,,
2553,Q10661400,,
2554,Q10659087,,
2555,Q10659075,,
2557,Q10658874,,
2558,Q10658933,,
2559,Q10659427,,
2560,Q10659993,,
2561,Q10661394,,
2562,Q10661231,,
2564,Q10658863,,
2565,Q10660831,,
2566,Q10659697,,
2567,Q10658757,,
2568,Q10658694,,
2569,Q10659032,,
2570,Q10661225,,
2571,Q10661401,,
2572,Q10661377,,
2574,Q10658843,,
2575,Q10659405,,
2576,Q10661341,,
2577,Q10661371,,
2578,Q10661338,,
2579,Q10661419,,
2580,Q10658648,,
2581,Q10659510,,
2582,Q10659400,,
2583,Q10661508,,
2585,Q10661380,,
2586,Q10658627,,
2587,Q10658971,,
2588,Q10658787,,
2589,Q10659449,,
2590,Q10661440,,
2591,Q10659416,,
2592,Q10659482,,
2593,Q10660767,,
2595,Q10660014,,
2596,Q10659423,,
2597,Q10659392,,
2598,Q10660335,,
2599,Q10659036,,
2600,Q10661333,,
2601,Q10691550,,
2602,Q10689516,,
2603,Q10700559,,
2604,Q10688855,,
2605,Q10698995,,
2606,Q10689032,,
2607,Q10689864,,
2609,Q10696620,,
2610,Q10688883,,
2611,Q10698256,,
2612,Q10692447,,
2613,Q10692265,,
2614,Q10698955,,
2615,Q10695338,,
2616,Q10699465,,
2618,Q10689194,,
2620,Q10699060,,
2621,Q10691874,,
2622,Q10698272,,
2623,Q10699225,,
2624,Q10698999,,
2625,Q10697339,,
2626,Q10693445,,
2628,Q10689208,,
2629,Q10699058,,
2630,Q10699799,,
2632,Q10698640,,
2634,Q10696990,,
2635,Q10700266,,
2636,Q10700238,,
2637,Q10700397,,
2638,Q10697703,,
2639,Q10688802,,
2640,Q10694576,,
2641,Q10693425,,
2642,Q10689507,,
2643,Q10692444,,
2644,Q10689184,,
2645,Q10688994,,
2646,Q10700418,,
2647,Q10700181,,
2648,Q10697643,,
2650,Q10692446,,
2651,Q10691634,,
2652,Q10697876,,
2653,Q10688941,,
2654,Q10688849,,
2655,Q10692689,,
2656,Q10700141,,
2657,Q10700257,,
2658,Q10691742,,
2659,Q10699467,,
2660,Q10691844,,
2661,Q10698580,,
2662,Q10693424,,
2663,Q10695083,,
2664,Q10700346,,
2665,Q10697093,,
2667,Q10695082,,
2668,Q10700502,,
2669,Q10692276,,
2671,Q10698668,,
2672,Q10697643,,
2673,Q10700432,,
2674,Q10689898,,
2675,Q10698258,,
2676,Q10688810,,
2677,Q10700459,,
2678,Q10689083,,
2681,Q10689019,,
2682,Q10684730,,
2683,Q10688101,,
2685,Q10687887,,
2686,Q10687869,,
2689,Q10685755,,
2690,Q10684559,,
2691,Q10687911,,
2692,Q10687902,,
2694,Q10688793,,
2695,Q10684176,,
2696,Q10688165,,
2697,Q10683800,,
2698,Q10688374,,
2699,Q10687899,,
2700,Q10684128,,
2701,Q10669696,,
2702,Q10669920,,
2703,Q10667798,,
2704,Q10668177,,
2705,Q10667338,,
2706,Q10669681,,
2707,Q10661523,,
2708,Q10669721,,
2709,Q10666862,,
2710,Q10667218,,
2711,Q10669933,,
2712,Q10666930,,
2713,Q10669946,,
2714,Q10665070,,
2715,Q10669555,,
2716,Q10669383,,
2718,Q10669496,,
2719,Q10665393,,
2720,Q10669546,,
2721,Q10661556,,
2722,Q10667793,,
2724,Q10661546,,
2725,Q10669715,,
2726,Q10669673,,
2727,Q10662316,,
2728,Q10669923,,
2729,Q10665086,,
2730,Q10666213,,
2731,Q10669549,,
2732,Q10661522,,
2733,Q10669441,,
2734,Q10669892,,
2735,Q10669982,,
2736,Q10669683,,
2737,Q10662268,,
2738,Q10661529,,
2739,Q10669719,,
2740,Q10667882,,
2742,Q10663784,,
2743,Q10667298,,
2744,Q10667747,,
2745,Q10661561,,
2747,Q10669948,,
2748,Q10667793,,
2749,Q10670005,,
2750,Q10669718,,
2751,Q10661512,,
2752,Q10666215,,
2753,Q10670013,,
2754,Q10663248,,
2755,Q10663289,,
2756,Q10669940,,
2757,Q10667333,,
2758,Q10670050,,
2759,Q10669460,,
2760,Q10667406,,
2761,Q10669469,,
2762,Q10669911,,
2763,Q10669720,,
2764,Q10667834,,
2765,Q10669382,,
2766,Q10661528,,
2767,Q10666168,,
2768,Q10669224,,
2770,Q10669888,,
2771,Q10668035,,
2772,Q10669505,,
2773,Q10661521,,
2774,Q10669915,,
2775,Q10669449,,
2776,Q10669832,,
2778,Q10661551,,
2780,Q10667385,,
2781,Q10662192,,
2783,Q10669513,,
2784,Q10669400,,
2785,Q10669885,,
2786,Q10669496,,
2787,Q10667819,,
2788,Q10669716,,
2789,Q10669716,,
2790,Q10669734,,
2792,Q10668117,,
2794,Q10669730,,
2796,Q10667055,,
2797,Q10677218,,
2798,Q10670893,,
2800,Q10671619,,
2801,Q18333124,,
2802,Q18332787,,
2803,Q18331421,,
2804,Q18455154,,
2805,Q18448653,,
2806,Q18452056,,
2807,Q18292608,,
2808,Q18335168,,
2809,Q18331504,,
2811,Q18332771,,
2813,Q18331921,,
2814,Q18334687,,
2815,Q18332454,,
2816,Q18331090,,
2817,Q18292290,,
2818,Q18448560,,
2819,Q18334671,,
2820,Q18292052,,
2821,Q18334250,,
2822,Q18454879,,
2823,Q18332457,,
2824,Q18455068,,
2825,Q18332462,,
2827,Q18332681,,
2828,Q18332429,,
2829,Q18335170,,
2830,Q18334437,,
2831,Q18332079,,
2832,Q18335307,,
2833,Q18332490,,
2835,Q18332295,,
2836,Q18333940,,
2837,Q18330957,,
2838,Q18334555,,
2839,Q18335037,,
2841,Q18331855,,
2842,Q18334077,,
2843,Q18292600,,
2844,Q18334231,,
2845,Q18292550,,
2846,Q18332662,,
2847,Q18333097,,
2848,Q18331509,,
2849,Q18450890,,
2850,Q18448841,,
2851,Q18333192,,
2852,Q18333643,,
2853,Q18333018,,
2854,Q18331202,,
2857,Q18332686,,
2858,Q18331530,,
2859,Q18332567,,
2860,Q18450685,,
2861,Q18292616,,
2862,Q18331165,,
2863,Q18332505,,
2864,Q18334695,,
2865,Q18333106,,
2866,Q18332748,,
2867,Q18292234,,
2868,Q19058858,,
2870,Q19122283,,
2871,Q18984864,,
2872,Q19573908,,
2875,Q19122319,,
2876,Q19160797,,
2877,Q19161429,,
2878,Q18913384,,
2879,Q18887974,,
2880,Q18943476,,
2883,Q19120723,,
2885,Q19721295,,
2886,Q18944456,,
2887,Q19058844,,
2888,Q18936615,,
2889,Q19573933,,
2890,Q18943688,,
2891,Q18706675,,
2892,Q18942163,,
2893,Q18908040,,
2894,Q18888044,,
2895,Q18573027,,
2896,Q19564012,,
2897,Q19760755,,
2898,Q18691334,,
2899,Q18982575,,
2900,Q18891342,,
2903,Q10585474,,
2904,Q10585123,,
2906,Q10581302,,
2909,Q10576233,,
2910,Q10577288,,
2911,Q10585505,,
2913,Q10587114,,
2914,Q10583417,,
2915,Q10578715,,
2916,Q10572938,,
2917,Q10588845,,
2918,Q10581006,,
2920,Q10579082,,
2921,Q10578543,,
2922,Q10586838,,
2924,Q10577220,,
2925,Q10577648,,
2926,Q10586838,,
2927,Q10575506,,
2928,Q10576094,,
2929,Q10578395,,
2930,Q10572874,,
2931,Q10576928,,
2933,Q10575926,,
2937,Q10580083,,
2938,Q10587191,,
2939,Q10579157,,
2940,Q10572996,,
2941,Q10586371,,
2943,Q10572852,,
2945,Q10577344,,
2946,Q10572991,,
2947,Q10585681,,
2948,Q10577230,,
2949,Q10575237,,
2950,Q10577212,,
2951,Q10585912,,
2952,Q10575548,,
2954,Q10575275,,
2955,Q10586393,,
2956,Q10586398,,
2957,Q10576172,,
2958,Q10579159,,
2959,Q10577196,,
2960,Q10585161,,
2961,Q10576164,,
2962,Q10575508,,
2963,Q10577311,,
2964,Q10576081,,
2965,Q10572960,,
2966,Q10572987,,
2967,Q10577190,,
2968,Q10572787,,
2969,Q10587444,,
2970,Q10577278,,
2971,Q10577290,,
2972,Q10583418,,
2973,Q10582476,,
2974,Q10577237,,
2975,Q10577972,,
2976,Q10577350,,
2977,Q10572802,,
2978,Q10578748,,
2979,Q10581261,,
2980,Q10576089,,
2981,Q10572963,,
2982,Q10605378,,
2983,Q10605179,,
2984,Q10606846,,
2985,Q10605280,,
2986,Q10604671,,
2987,Q10610908,,
2988,Q10609368,,
2989,Q10605467,,
2990,Q10606811,,
2991,Q10612991,,
2992,Q10604674,,
2993,Q10604319,,
2994,Q10604971,,
2995,Q10606798,,
2996,Q10613042,,
2997,Q10609278,,
2998,Q10605362,,
2999,Q10605297,,
3000,Q10606816,,
3004,Q10671194,,
3005,Q10671522,,
3006,Q10673800,,
3007,Q10670995,,
3008,Q10671130,,
3010,Q10671904,,
3011,Q10671663,,
3012,Q10670716,,
3013,Q10670815,,
3014,Q10674410,,
3015,Q10671191,,
3016,Q10670107,,
3018,Q10670097,,
3019,Q10670905,,
3020,Q10676961,,
3021,Q10671270,,
3022,Q10673297,,
3023,Q10671194,,
3024,Q10677164,,
3025,Q10670933,,
3026,Q10670089,,
3027,Q10671253,,
3028,Q10674739,,
3030,Q10670170,,
3031,Q10676501,,
3032,Q10670169,,
3035,Q10674411,,
3036,Q10670318,,
3037,Q10674464,,
3038,Q10676091,,
3039,Q10670084,,
3040,Q10674616,,
3041,Q10671578,,
3042,Q10674338,,
3043,Q10674619,,
3044,Q10670273,,
3047,Q10673008,,
3049,Q10671063,,
3050,Q10670287,,
3051,Q10670171,,
3052,Q10671068,,
3053,Q10671619,,
3054,Q10674718,,
3055,Q10673001,,
3056,Q10672999,,
3057,Q10670951,,
3059,Q10670248,,
3060,Q10670952,,
3061,Q10670923,,
3062,Q10674404,,
3063,Q10674865,,
3064,Q10670210,,
3065,Q10671011,,
3066,Q10671089,,
3067,Q10671229,,
3068,Q10671428,,
3069,Q10677172,,
3070,Q10673093,,
3071,Q10676628,,
3072,Q10674339,,
3073,Q10670506,,
3074,Q10670165,,
3075,Q10670364,,
3078,Q10670605,,
3080,Q10676751,,
3082,Q10673013,,
3083,Q10671190,,
3084,Q10671260,,
3087,Q10676960,,
3088,Q10671927,,
3089,Q10670226,,
3090,Q10670316,,
3091,Q10671250,,
3092,Q10670859,,
3093,Q10679878,,
3094,Q10679312,,
3095,Q10677479,,
3096,Q10681080,,
3097,Q10679296,,
3099,Q10682223,,
3101,Q20454071,,
3102,Q19977555,,
3105,Q19832773,,
3106,Q19860647,,
3108,Q19883912,,
3110,Q19860664,,
3111,Q19977829,,
3112,Q19861964,,
3114,Q19845295,,
3116,Q19977558,,
3117,Q19978459,,
3118,Q19860640,,
3121,Q19860654,,
3124,Q19861417,,
3125,Q19861444,,
3126,Q19884007,,
3128,Q19977602,,
3129,Q19832903,,
3130,Q19860661,,
3131,Q19830751,,
3132,Q19904420,,
3135,Q19860530,,
3137,Q19978600,,
3138,Q19899722,,
3139,Q19832803,,
3141,Q19841660,,
3142,Q19978054,,
3143,Q19979185,,
3144,Q19860671,,
3145,Q19860520,,
3148,Q19860657,,
3149,Q20164941,,
3151,Q19861426,,
3154,Q19861462,,
3155,Q19860638,,
3156,Q20017607,,
3157,Q19845236,,
3158,Q19845320,,
3159,Q19860524,,
3160,Q19977941,,
3161,Q19830757,,
3163,Q20639341,,
3164,Q20639323,,
3165,Q20644749,,
3166,Q20640483,,
3167,Q20640084,,
3169,Q20643627,,
3170,Q20640099,,
3171,Q20640411,,
3172,Q20640260,,
3173,Q20640314,,
3174,Q20640293,,
3175,Q20638464,,
3176,Q20643643,,
3177,Q20638474,,
3178,Q20640505,,
3179,Q20640112,,
3180,Q20640390,,
3181,Q20638483,,
3183,Q20643369,,
3184,Q20464327,,
3185,Q20639379,,
3186,Q20638479,,
3187,Q20640115,,
3188,Q20639346,,
3189,Q20640118,,
3190,Q20638486,,
3191,Q20644767,,
3193,Q20638482,,
3194,Q20643651,,
3195,Q20640332,,
3196,Q20640107,,
3197,Q20643649,,
3198,Q20638455,,
3199,Q20643630,,
3200,Q20644760,,
3201,Q10688208,,
3202,Q10688770,,
3203,Q10688166,,
3204,Q10683680,,
3207,Q10688228,,
3208,Q10686618,,
3209,Q10688378,,
3212,Q10686416,,
3213,Q10683836,,
3214,Q10683430,,
3215,Q10682845,,
3216,Q10682999,,
3217,Q10686847,,
3218,Q10685972,,
3219,Q10686689,,
3221,Q10685775,,
3222,Q10684622,,
3223,Q10684290,,
3224,Q10683847,,
3225,Q10687881,,
3226,Q10683803,,
3227,Q10687977,,
3228,Q10688528,,
3229,Q10688553,,
3231,Q10686486,,
3235,Q10684291,,
3236,Q10688502,,
3237,Q10688198,,
3238,Q10683813,,
3240,Q10683736,,
3241,Q10686772,,
3242,Q10684626,,
3243,Q10688560,,
3244,Q10684587,,
3245,Q10688015,,
3246,Q10686287,,
3247,Q10686315,,
3248,Q10688541,,
3250,Q10684369,,
3253,Q10682842,,
3255,Q10684588,,
3256,Q10685159,,
3257,Q10688352,,
3258,Q10682884,,
3259,Q10682963,,
3260,Q10688204,,
3261,Q10687916,,
3262,Q10684607,,
3263,Q10684313,,
3266,Q10686749,,
3267,Q10688516,,
3270,Q10682814,,
3271,Q10684420,,
3272,Q10688586,,
3273,Q10683779,,
3274,Q10705664,,
3275,Q10706281,,
3276,Q10707851,,
3277,Q10707028,,
3278,Q10709436,,
3280,Q10709418,,
3281,Q10704878,,
3282,Q10707433,,
3283,Q10707912,,
3284,Q10706971,,
3285,Q10708055,,
3286,Q10706266,,
3288,Q10706769,,
3290,Q10704861,,
3291,Q10708103,,
3293,Q10709812,,
3294,Q10710171,,
3295,Q10707121,,
3296,Q10710241,,
3297,Q10711599,,
3298,Q10708429,,
3299,Q10707206,,
3300,Q10709208,,
3302,Q10681070,,
3303,Q10682295,,
3304,Q10682130,,
3305,Q10682286,,
3306,Q10679298,,
3309,Q10680641,,
3310,Q10681094,,
3311,Q10681149,,
3312,Q10679345,,
3313,Q10680066,,
3314,Q10679331,,
3316,Q10681083,,
3317,Q10681139,,
3318,Q10681295,,
3319,Q10677895,,
3320,Q10680966,,
3321,Q10679336,,
3322,Q10679300,,
3323,Q10677589,,
3326,Q10681086,,
3327,Q10680983,,
3328,Q10680332,,
3330,Q10680373,,
3331,Q10682253,,
3332,Q10678497,,
3333,Q10680359,,
3334,Q10681853,,
3335,Q10682153,,
3336,Q10677251,,
